2014/0019074-000 ; 8661 ; 1981 ; 1113264671 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019760-000 ; 8661 ; 1981 ; 1113264547 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0032888-000 ; 8661 ; 1981 ; 1313264988 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0020137-000 ; 8661 ; 1981 ; 1113264566 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023749-000 ; 8652 ; 1981 ; 1113265023 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022714-000 ; 8661 ; 1981 ; 1113265233 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022266-000 ; 8661 ; 1981 ; 1113265605 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024298-000 ; 8661 ; 1981 ; 1113265893 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2012/0201616-000 ; 8652 ; 1981 ; 1313266206 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0012871-000 ; 8661 ; 1981 ; 1113267142 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2012/0160973-000 ; 8661 ; 1981 ; 1313272499 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0208678-000 ; 8665 ; 1981 ; 1981 ; 28/02/2014 ; Audiência / Reunião ; Testemunha ; Analisado
2014/0006628-000 ; 8661 ; 1981 ; 1981 ; 28/02/2014 ; Audiência / Reunião ; Preposto ; Analisado
2012/0101231-000 ; 8661 ; 1981 ; 1313268889 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2012/0042110-000 ; 8661 ; 1981 ; 1313269009 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0684793-000 ; 8652 ; 1981 ; 1313268496 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0012074-000 ; 8661 ; 1981 ; 1113270927 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0021326-000 ; 8652 ; 1981 ; 1113268174 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0014914-000 ; 8661 ; 1981 ; 1113268553 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023628-000 ; 8652 ; 1981 ; 1113268439 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0013481-000 ; 8661 ; 1981 ; 1113268600 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023758-000 ; 8652 ; 1981 ; 1113268940 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0015897-000 ; 8661 ; 1981 ; 1113271163 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022312-000 ; 8652 ; 1981 ; 1113268624 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
9151/0982941-000 ; 8661 ; 1981 ; 7013269038 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
9151/0107481-000 ; 8661 ; 1981 ; 1313271026 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024304-000 ; 8652 ; 1981 ; 1113268706 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024320-000 ; 8661 ; 1981 ; 1113271312 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0021284-000 ; 8652 ; 1981 ; 1113269530 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023764-000 ; 8661 ; 1981 ; 1113269067 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2011/0177106-000 ; 8661 ; 1981 ; 1313269101 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0215438-000 ; 8652 ; 1981 ; 1113271277 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022417-000 ; 8652 ; 1981 ; 1113271010 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0016523-000 ; 8661 ; 1981 ; 1113271397 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0151619-000 ; 8661 ; 1981 ; 1313271241 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0016106-000 ; 8661 ; 1981 ; 1113271517 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0000837-000 ; 8661 ; 1981 ; 1313270815 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024444-000 ; 8661 ; 1981 ; 1113272555 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023096-000 ; 8661 ; 1981 ; 1113271773 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025007-000 ; 8661 ; 1981 ; 1113272567 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0242999-000 ; 8661 ; 1981 ; 1313271630 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022922-000 ; 8661 ; 1981 ; 1113272614 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019687-000 ; 8661 ; 1981 ; 1113269497 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0162339-000 ; 8661 ; 1981 ; 1313272592 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0018042-000 ; 8661 ; 1981 ; 1113272605 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0965746-000 ; 8661 ; 1981 ; 1313271492 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024371-000 ; 8665 ; 1981 ; 7113271736 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0005272-000 ; 8661 ; 1981 ; 1113272658 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025101-000 ; 8661 ; 1981 ; 7013271970 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0181926-000 ; 8661 ; 1981 ; 1313270941 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2012/0190380-000 ; 8661 ; 1981 ; 1313272560 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0017590-000 ; 8661 ; 1981 ; 1113272135 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0009230-000 ; 8652 ; 1981 ; 1113272423 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0019130-000 ; 8661 ; 1981 ; 1113272585 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0000614-000 ; 8661 ; 1981 ; 1313272667 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0207766-000 ; 8661 ; 1981 ; 1113272507 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0001319-000 ; 8661 ; 1981 ; 1113272954 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0016935-000 ; 8661 ; 1981 ; 1113272409 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0976355-000 ; 8661 ; 1981 ; 1313272594 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019283-000 ; 8661 ; 1981 ; 1113272665 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2012/0130183-000 ; 8661 ; 1981 ; 1313271275 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019092-000 ; 8661 ; 1981 ; 1113272728 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2010/0339011-000 ; 8661 ; 1981 ; 1313272556 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019952-000 ; 8661 ; 1981 ; 1113272731 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019434-000 ; 8661 ; 1981 ; 1113272695 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2011/0031922-000 ; 8661 ; 1981 ; 7013272619 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0019071-000 ; 8661 ; 1981 ; 1113272812 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023973-000 ; 8661 ; 1981 ; 1113272878 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023066-000 ; 8661 ; 1981 ; 1113272551 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0019103-000 ; 8661 ; 1981 ; 1113272866 ; 12/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0009779-000 ; 8661 ; 1981 ; 1113272087 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
2011/0189833-000 ; 8661 ; 1981 ; 1313272818 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0223551-000 ; 8661 ; 1981 ; 1113272880 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0019286-000 ; 8661 ; 1981 ; 1113272792 ; 12/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019533-000 ; 8661 ; 1981 ; 1113272696 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0074727-000 ; 8661 ; 1981 ; 1313272643 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0020046-000 ; 8661 ; 1981 ; 1113272917 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0020082-000 ; 8661 ; 1981 ; 1113272910 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024004-000 ; 8661 ; 1981 ; 1113272851 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023458-000 ; 8661 ; 1981 ; 1113272790 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019943-000 ; 8661 ; 1981 ; 1113272931 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0020886-000 ; 8661 ; 1981 ; 1113275349 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0020145-000 ; 8661 ; 1981 ; 1113275678 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025164-000 ; 8661 ; 1981 ; 1113275841 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0323461-000 ; 8661 ; 1981 ; 1313276633 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025521-000 ; 8661 ; 1981 ; 1113276387 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0016931-000 ; 8661 ; 1981 ; 1113276621 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0922415-000 ; 8661 ; 1981 ; 7013276794 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0021829-000 ; 8661 ; 1981 ; 7013276728 ; 06/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025478-000 ; 8661 ; 1981 ; 1113276755 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0016587-000 ; 8661 ; 1981 ; 1113277590 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024157-000 ; 8661 ; 1981 ; 1113276841 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023151-000 ; 8652 ; 1981 ; 1113277139 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023151-000 ; 8652 ; 1981 ; 7013277135 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0022595-000 ; 8661 ; 1981 ; 7113277230 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024393-000 ; 8661 ; 1981 ; 1113277423 ; 10/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023792-000 ; 8661 ; 1981 ; 1113277439 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024537-000 ; 8661 ; 1981 ; 1113277523 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023386-000 ; 8661 ; 1981 ; 1113277573 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024092-000 ; 8661 ; 1981 ; 1113277648 ; 10/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019099-000 ; 8661 ; 1981 ; 1113277789 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2008/0060513-000 ; 8661 ; 1981 ; 1113277843 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
2008/0298731-000 ; 8661 ; 1981 ; 1313278046 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025656-000 ; 8661 ; 1981 ; 1113278018 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0018223-000 ; 8661 ; 1981 ; 7013278176 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0028149-000 ; 8661 ; 1981 ; 7013278209 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024269-000 ; 8661 ; 1981 ; 1113278246 ; 10/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0019287-000 ; 8661 ; 1981 ; 1113278652 ; 06/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023374-000 ; 8661 ; 1981 ; 1113278417 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022441-000 ; 8661 ; 1981 ; 7113278493 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0022441-000 ; 8661 ; 1981 ; 7013278702 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0018856-000 ; 8661 ; 1981 ; 1113278579 ; 27/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024410-000 ; 8661 ; 1981 ; 1113278697 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022174-000 ; 8661 ; 1981 ; 7013278924 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0017311-000 ; 8661 ; 1981 ; 1313279388 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023988-000 ; 8661 ; 1981 ; 1113279182 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0015563-000 ; 8661 ; 1981 ; 1113279323 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0200842-000 ; 8661 ; 1981 ; 1113279814 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023750-000 ; 8652 ; 1981 ; 1113281048 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024000-000 ; 8661 ; 1981 ; 7013281085 ; 14/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023169-000 ; 8661 ; 1981 ; 7013281658 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0027948-000 ; 8661 ; 1981 ; 7013281215 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023916-000 ; 8652 ; 1981 ; 1113281554 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2012/0196725-000 ; 8661 ; 1981 ; 1313281980 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023446-000 ; 8652 ; 1981 ; 1113282128 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023857-000 ; 8661 ; 1981 ; 7013281844 ; 17/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0020680-000 ; 8652 ; 1981 ; 1113282193 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0020821-000 ; 8652 ; 1981 ; 1113282161 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0016536-000 ; 8661 ; 1981 ; 1113282381 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0114189-000 ; 8661 ; 1981 ; 90 ; 28/02/2014 ; Informações ; Informação ; Analisado
2014/0025655-000 ; 8661 ; 1981 ; 1113282319 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0159916-000 ; 8661 ; 1981 ; 7013282182 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024186-000 ; 8652 ; 1981 ; 1113282254 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024343-000 ; 8661 ; 1981 ; 7113282607 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023556-000 ; 8661 ; 1981 ; 7013282647 ; 17/03/2014 ; Subsídio Processual ; Documento ; Analisado
2011/0191648-000 ; 8661 ; 1981 ; 1113283057 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0021345-000 ; 8652 ; 1981 ; 1113282148 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025173-000 ; 8661 ; 1981 ; 7013281913 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025880-000 ; 8661 ; 1981 ; 7013283260 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024529-000 ; 8652 ; 1981 ; 1113282199 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0015975-000 ; 8661 ; 1981 ; 1113283315 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0221207-000 ; 8661 ; 1981 ; 1113284842 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0741828-000 ; 8661 ; 1981 ; 1313284733 ; 07/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0020911-000 ; 8661 ; 1981 ; 1113284683 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025207-000 ; 8661 ; 1981 ; 1113284654 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025156-000 ; 8661 ; 1981 ; 7013282224 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0016111-000 ; 8661 ; 1981 ; 1113283338 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0013057-000 ; 8661 ; 1981 ; 1113282370 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022956-000 ; 8661 ; 1981 ; 7013282561 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024630-000 ; 8661 ; 1981 ; 1113284637 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0012788-000 ; 8661 ; 1981 ; 1113282295 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025130-000 ; 8661 ; 1981 ; 7013282444 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0012737-000 ; 8661 ; 1981 ; 1113283359 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024919-000 ; 8661 ; 1981 ; 1113284628 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0026753-000 ; 8652 ; 1981 ; 2013285005 ; 14/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024352-000 ; 8661 ; 1981 ; 7113282774 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0012810-000 ; 8661 ; 1981 ; 1113282466 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0779151-000 ; 8661 ; 1981 ; 1313282792 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0012640-000 ; 8661 ; 1981 ; 1113283771 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024352-000 ; 8661 ; 1981 ; 7013282737 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0012601-000 ; 8661 ; 1981 ; 1113283455 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
9151/0559225-000 ; 8661 ; 1981 ; 1313284883 ; 05/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0022284-000 ; 8661 ; 1981 ; 1113284595 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023974-000 ; 8661 ; 1981 ; 7013283240 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0012778-000 ; 8661 ; 1981 ; 1113283929 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0026912-000 ; 8652 ; 1981 ; 7013283493 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0013023-000 ; 8661 ; 1981 ; 1113283781 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023972-000 ; 8661 ; 1981 ; 7013283373 ; 17/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0012557-000 ; 8661 ; 1981 ; 1113283682 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0017567-000 ; 8661 ; 1981 ; 1113287527 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0174112-000 ; 8661 ; 1981 ; 7013283411 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024358-000 ; 8661 ; 1981 ; 7113283298 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0021125-000 ; 8661 ; 1981 ; 7013284987 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025253-000 ; 8661 ; 1981 ; 1113284791 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024358-000 ; 8661 ; 1981 ; 7013283232 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023911-000 ; 8661 ; 1981 ; 7013282590 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0086601-000 ; 8661 ; 1981 ; 1313282769 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024670-000 ; 8661 ; 1981 ; 1113284761 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023521-000 ; 8661 ; 1981 ; 1113284925 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0020242-000 ; 8661 ; 1981 ; 7013283339 ; 17/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0022459-000 ; 8661 ; 1981 ; 7013284821 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0017802-000 ; 8661 ; 1981 ; 7013283748 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024387-000 ; 8661 ; 1981 ; 1113284914 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024411-000 ; 8661 ; 1981 ; 7113284607 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0185245-000 ; 8661 ; 1981 ; 7013284606 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024411-000 ; 8661 ; 1981 ; 7013283660 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025665-000 ; 8661 ; 1981 ; 1113284937 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0026822-000 ; 8652 ; 1981 ; 7013283749 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0139000-000 ; 8661 ; 1981 ; 7013283147 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025446-000 ; 8661 ; 1981 ; 1113284994 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024512-000 ; 8661 ; 1981 ; 7113284979 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023897-000 ; 8661 ; 1981 ; 7013284623 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0028578-000 ; 8661 ; 1981 ; 7013283497 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0027305-000 ; 8661 ; 1981 ; 7013285047 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024512-000 ; 8661 ; 1981 ; 7013284873 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023111-000 ; 8661 ; 1981 ; 1113285053 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025774-000 ; 8661 ; 1981 ; 7013284553 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024160-000 ; 8661 ; 1981 ; 7013284729 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025300-000 ; 8661 ; 1981 ; 7113285023 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0022980-000 ; 8661 ; 1981 ; 1113284795 ; 10/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0025300-000 ; 8661 ; 1981 ; 7013283712 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2013/0044422-000 ; 8661 ; 1981 ; 2013283803 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024113-000 ; 8661 ; 1981 ; 1113284517 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0024531-000 ; 8661 ; 1981 ; 1113285092 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023778-000 ; 8661 ; 1981 ; 7013283282 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023954-000 ; 8661 ; 1981 ; 7013283752 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025297-000 ; 8661 ; 1981 ; 7113284878 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025657-000 ; 8661 ; 1981 ; 1113284941 ; 06/03/2014 ; Subsídio Processual ; Cálculo ; Analisado
2013/0160420-000 ; 8661 ; 1981 ; 7013283579 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0025297-000 ; 8661 ; 1981 ; 7013284912 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0012615-000 ; 8661 ; 1981 ; 7013285050 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023748-000 ; 8661 ; 1981 ; 7013283412 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0028413-000 ; 8661 ; 1981 ; 7013285007 ; 07/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0027359-000 ; 8661 ; 1981 ; 7013283591 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024688-000 ; 8661 ; 1981 ; 7113284676 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0013650-000 ; 8661 ; 1981 ; 70113285130 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024688-000 ; 8661 ; 1981 ; 7013284907 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0022642-000 ; 8661 ; 1981 ; 7013284024 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024308-000 ; 8661 ; 1981 ; 1113284381 ; 28/02/2014 ; Subsídio Processual ; Cálculo ; Analisado
2014/0023606-000 ; 8661 ; 1981 ; 7013283912 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024766-000 ; 8661 ; 1981 ; 7113284578 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0026322-000 ; 8661 ; 1981 ; 7013283908 ; 28/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0009357-000 ; 8661 ; 1981 ; 1113283684 ; 27/02/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0024766-000 ; 8661 ; 1981 ; 7013284577 ; 05/03/2014 ; Subsídio Processual ; Documento ; Analisado
2014/0023770-000 ; 8661 ; 1981 ; 7013285087 ; 06/03/2014 ; Subsídio Processual ; Documento ; Analisado
